,Unnamed: 0,track,artist,album,artist pop,track pop,track genre,duration,release date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3,3,Under the Bridge,Red Hot Chili Peppers,Blood Sugar Sex Magik (Deluxe Edition),79,82,alternative rock,264306,1991-09-24,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
4,4,Africa,TOTO,Toto IV,71,85,album rock,295893,1982-04-08,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
5,5,Wonderwall,Oasis,(What's The Story) Morning Glory?,73,71,beatlesque,258906,1995-10-02,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
6,6,Last Nite,The Strokes,Is This It,73,75,alternative rock,193506,2001-07-30,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
7,7,Don't Stop Me Now - Remastered 2011,Queen,Jazz (2011 Remaster),81,83,classic rock,209413,1978-11-10,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
8,8,Don't Stop Believin',Journey,Escape (Bonus Track Version),71,31,album rock,250986,1981,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
9,9,Do I Wanna Know?,Arctic Monkeys,AM,82,87,garage rock,272394,2013-09-09,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
10,10,Pumped Up Kicks,Foster The People,Torches,69,86,indietronica,239600,2011-05-23,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
11,11,Another One Bites The Dust - Remastered 2011,Queen,The Game (2011 Remaster),81,83,classic rock,214653,1980-06-27,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
12,12,In the End,Linkin Park,Hybrid Theory (Bonus Edition),83,88,alternative metal,216880,2000,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
13,13,Back In Black,AC/DC,Back In Black,79,84,australian rock,255493,1980-07-25,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
14,14,Never Had To Know,The Vices,Never Had To Know,34,13,dutch indie,211333,2023-01-06,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
15,15,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,76,9,glam metal,354520,1987-07-21,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
16,16,Shut Up and Dance,WALK THE MOON,TALKING IS HARD,67,86,dance rock,199080,2014-12-02,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
17,17,Smells Like Teen Spirit,Nirvana,Nevermind (Deluxe Edition),78,2,grunge,301920,1991-09-26,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
18,18,Ride,Twenty One Pilots,Blurryface,78,83,modern rock,214506,2015-05-15,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
19,19,Certified,Laura Bryna,Certified,28,43,,172053,2023-09-22,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
20,20,Pompeii,Bastille,Bad Blood,72,77,metropopolis,214147,2013-01-01,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
21,21,Under Pressure,Queen,Best of Bowie,81,1,classic rock,237520,2002-10-21,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
22,22,Stressed Out,Twenty One Pilots,Blurryface,78,85,modern rock,202333,2015-05-15,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
23,23,Every Breath You Take,The Police,Synchronicity (Remastered 2003),73,88,album rock,253920,1983-06-17,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
24,24,Stay Away From Me,Atlantic Avenue,Stay Away From Me,0,5,,234791,2022-11-18,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
25,25,Seven Nation Army,The White Stripes,Elephant,68,86,alternative rock,232106,2003-04-01,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
26,26,Numb,Linkin Park,Meteora,83,86,alternative metal,187520,2003-09-16,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
27,27,Hotel California - 2013 Remaster,Eagles,Hotel California (2013 Remaster),72,84,album rock,391376,1976-12-08,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
28,28,Californication,Red Hot Chili Peppers,Californication (Deluxe Edition),79,84,alternative rock,329733,1999-06-08,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
29,29,Villains,Whim Therapy,Villains,26,39,,147776,2024-04-19,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
30,30,Radioactive,Imagine Dragons,Night Visions,84,81,modern rock,186813,2012-09-04,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
31,31,Can't Stop,Red Hot Chili Peppers,By the Way (Deluxe Edition),79,84,alternative rock,269000,2002-07-09,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
32,32,Highway to Hell,AC/DC,Highway to Hell,79,87,australian rock,208400,1979-07-27,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
33,33,Livin' On A Prayer,Bon Jovi,Slippery When Wet,75,86,glam metal,249293,1986-08-16,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
34,34,Casino Beach Bums,Colony Couch,Casino Beach Bums,10,29,,143272,2024-03-25,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
35,35,Sweet Home Alabama,Lynyrd Skynyrd,Second Helping (Expanded Edition),69,81,album rock,283800,1974-04-15,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
36,36,Take Me To Church,Hozier,Hozier,84,84,irish singer-songwriter,241688,2014-09-19,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
37,37,Iris,The Goo Goo Dolls,Greatest Hits Volume One - The Singles,69,73,neo mellow,289906,2007-11-06,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
38,38,How to Save a Life,The Fray,How To Save A Life,67,81,neo mellow,262533,2005-09-13,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
39,39,Boy,The Vices,Looking For Faces,34,12,dutch indie,181148,2021-03-12,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
40,40,Sex on Fire,Kings of Leon,Only By The Night,73,85,modern rock,203346,2008-09-23,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
41,41,Natural,Imagine Dragons,Origins (Deluxe),84,82,modern rock,189466,2018-11-09,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
42,42,Centuries,Fall Out Boy,American Beauty/American Psycho,76,81,emo,228360,2015-01-16,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
43,43,We Will Rock You - Remastered 2011,Queen,News Of The World (2011 Remaster),81,80,classic rock,122066,1977-10-28,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
44,44,Thunderstruck,AC/DC,The Razors Edge,79,86,australian rock,292880,1990-09-24,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
45,45,Creep,Radiohead,Pablo Honey,78,86,alternative rock,238640,1993-02-22,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
46,46,All Star,Smash Mouth,Astro Lounge,64,81,pop rock,200373,1999-06-08,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
47,47,Feel Good Inc.,Gorillaz,Demon Days,76,84,alternative hip hop,222640,2005-05-23,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
48,48,Eye of the Tiger,Survivor,Rocky IV,64,77,album rock,245640,1985,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
49,49,Chop Suey!,System Of A Down,Toxicity,77,85,alternative metal,210240,2001-09-04,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
50,50,Enter Sandman,Metallica,Metallica,78,81,hard rock,331266,1991-08-12,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
51,51,Hey There Delilah,Plain White T's,All That We Needed,60,79,modern rock,232533,2005-01-01,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
52,52,Sail,AWOLNATION,Megalithic Symphony Deluxe,58,0,la indie,259102,2011,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
53,53,the rain,Mystee,the rain,5,22,,180822,2024-04-12,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
54,54,Have You Ever Seen The Rain,Creedence Clearwater Revival,Pendulum (Expanded Edition),78,88,album rock,160133,1970-12-07,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
55,55,Losing My Religion,R.E.M.,Out Of Time (25th Anniversary Edition),69,84,alternative rock,268426,1991-03-12,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
56,56,Here Comes The Sun - Remastered 2009,The Beatles,Abbey Road (Remastered),81,85,british invasion,185733,1969-09-26,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
57,57,Dreams - 2004 Remaster,Fleetwood Mac,Rumours (Super Deluxe),78,86,album rock,257800,1977-02-04,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
58,58,You're Breaking Up,Damn Fairies,You're Breaking Up,3,18,,139338,2024-03-17,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
59,59,Last Resort,Papa Roach,Infest,69,82,alternative metal,199906,2001-04-25,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
60,60,Welcome To The Jungle,Guns N' Roses,Appetite For Destruction,76,16,glam metal,272026,1987-07-21,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
61,61,Nothing Else Matters,Metallica,Metallica,78,80,hard rock,388266,1991-08-12,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
62,62,Sultans Of Swing,Dire Straits,Dire Straits,72,81,album rock,348400,1978-10-07,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
63,63,Fortunate Son,Creedence Clearwater Revival,Willy And The Poor Boys (Expanded Edition),78,86,album rock,140773,1969-11-02,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
64,64,The Sun & The Moon,The Black Room,The Sun & The Moon,1,1,,276000,2024-02-23,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
65,65,Summer Of '69,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),71,83,canadian pop,216053,1984-11-05,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
66,66,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,Armageddon - The Album,72,73,album rock,298760,1998-06-23,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
67,67,Come As You Are,Nirvana,Nevermind (Deluxe Edition),78,0,grunge,218920,1991-09-26,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
68,68,Little Talks,Of Monsters and Men,My Head Is An Animal,64,80,folk-pop,266600,2012-01-01,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
69,69,Girls Gone Wild,Earth to Cheska,Girls Gone Wild,20,0,,131851,2024-05-10,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
70,70,Bitter Sweet Symphony - Remastered 2016,The Verve,Urban Hymns (Remastered 2016),63,80,britpop,357266,1997-09-29,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
71,71,Paradise City,Guns N' Roses,Appetite For Destruction,76,7,glam metal,405640,1987-07-21,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
72,72,Zombie,The Cranberries,No Need To Argue,73,1,irish rock,306426,1994-10-03,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
73,73,Dollar Coins,Skye Matlock,Skye Matlock,1,9,,154985,2023-11-10,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
74,74,Should I Stay or Should I Go - Remastered,The Clash,Combat Rock (Remastered),67,82,alternative rock,188986,1982,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
75,75,"Paint It, Black",The Rolling Stones,Aftermath,76,84,album rock,202266,1966-04-15,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
76,76,You Make My Dreams (Come True),Daryl Hall & John Oates,Voices,73,84,album rock,190626,1980,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
77,77,First To Try,Yam Haus,First To Try,32,40,wisconsin indie,219808,2024-03-15,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
78,78,With Or Without You,U2,The Joshua Tree (Super Deluxe),74,79,irish rock,295515,1987-03-03,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
79,79,Stairway to Heaven - Remaster,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),73,78,album rock,482830,1971-11-08,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
81,81,All The Small Things,blink-182,Enema Of The State,75,83,alternative metal,167066,1999-06-01,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
82,82,You Give Love A Bad Name,Bon Jovi,Slippery When Wet,75,83,glam metal,222706,1986-08-16,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
83,83,Just A Moment,Dear Laura,Just A Moment,6,13,,272929,2023-09-22,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
84,84,Basket Case,Green Day,Dookie,77,82,modern rock,181533,1994-02-01,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
85,85,Brown Eyed Girl,Van Morrison,Blowin' Your Mind!,70,85,classic rock,183306,1967-09,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
86,86,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,Honky Chateau,79,82,glam rock,281613,1972-05-19,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
87,87,The Great Dissolver,Iota,pentasomnia,22,43,utah metal,205973,2024-03-22,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
88,88,Somebody To Love - Remastered 2011,Queen,A Day At The Races (Deluxe Edition 2011 Remaster),81,74,classic rock,296480,1976-12-10,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
89,89,Far Away,Studio 90,Far Away,6,21,,192597,2024-03-18,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
90,90,Beat It,Michael Jackson,Thriller 25 Super Deluxe Edition,79,76,r&b,258040,2008-02-08,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
91,91,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),71,88,new romantic,251488,1985-02-25,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
92,92,You Shook Me All Night Long,AC/DC,Back In Black,79,85,australian rock,210173,1980-07-25,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
93,93,Strange Again,The Vices,Strange Again,34,10,dutch indie,175293,2022-01-04,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
94,94,Otherside,Red Hot Chili Peppers,Californication (Deluxe Edition),79,81,alternative rock,255373,1999-06-08,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
95,95,Mr. Blue Sky,Electric Light Orchestra,Out of the Blue,68,79,album rock,303373,1977,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
96,96,Spent / Burnt,Future Mondays,Future Mondays,12,23,,210438,2023-11-10,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
97,97,Go Your Own Way - 2004 Remaster,Fleetwood Mac,Rumours,78,79,album rock,223613,1977-02-04,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
98,98,House of the Rising Sun,The Animals,The Singles Plus,62,75,album rock,269906,1987-10-19,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
99,99,Kryptonite,3 Doors Down,The Better Life,67,81,alternative metal,233933,2000,0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.005
0,0,T.N.T.,AC/DC,High Voltage,79,80,australian rock,214666,1976-05-14,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
1,1,Rock And Roll All Nite,KISS,1975 - Best of,68,30,glam rock,175853,2023-04-20,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
2,2,Fat Bottomed Girls - Remastered 2011,Queen,Greatest Hits (Remastered),81,49,classic rock,202440,1981-10-26,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
3,3,Welcome To The Jungle,Guns N' Roses,Appetite For Destruction,76,82,glam metal,273480,1987-07-21,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
4,4,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,Pop Blockbusters 8,76,29,album rock,222986,2023-03-07,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
5,5,Another One Bites The Dust,Queen,Bohemian Rhapsody (The Original Soundtrack),81,61,classic rock,214640,2018-10-19,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
6,6,Detroit Rock City,KISS,"Smashes, Thrashes And Hits",68,50,glam rock,227466,1988-11-15,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
7,7,Under Pressure,Queen,Bohemian Rhapsody (The Original Soundtrack),81,61,classic rock,244484,2018-10-19,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
8,8,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,76,86,glam metal,356066,1987-07-21,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
9,9,Fast Car,Gutter Grinders,Laneside Jams,47,57,,152318,2023-08-14,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
10,10,We Will Rock You - Remastered 2011,Queen,The Best Songs Of All Time,81,29,classic rock,122066,2023-08-31,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
11,11,"Paint It, Black",The Rolling Stones,Aftermath,76,84,album rock,202266,1966-04-15,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
12,12,Under The Bridge,Jet Fuel & Ginger Ales,Above the Noise,46,58,,273672,2023-05-19,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
13,13,Somebody To Love,Queen,Bohemian Rhapsody (The Original Soundtrack),81,63,classic rock,295733,2018-10-19,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
14,14,Highway to Hell,AC/DC,Highway to Hell,79,87,australian rock,208400,1979-07-27,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
15,15,Creep,The Grunge Growlers,Flannels & Flow,43,56,,151250,2023-06-29,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
16,16,We Are The Champions - Remastered 2011,Queen,Greatest Hits (Remastered),81,47,classic rock,186920,1981-10-26,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
17,17,Knockin' On Heaven's Door,Guns N' Roses,Use Your Illusion II,76,79,glam metal,336000,1991-09-18,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
18,18,Linger,Jet Fuel & Ginger Ales,Above the Noise,46,55,,271578,2023-05-19,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
19,19,Killer Queen,Queen,Bohemian Rhapsody (The Original Soundtrack),81,65,classic rock,179355,2018-10-19,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
20,20,Dream On,Aerosmith,Aerosmith,72,83,album rock,267596,1973-01-05,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
21,21,Use Somebody,Gutter Grinders,Back to the Lanes,47,58,,128000,2024-02-17,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
22,22,Gimme Shelter,The Rolling Stones,Let It Bleed,76,76,album rock,270773,1969-12-05,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
23,23,School's Out,Alice Cooper,School's Out,59,67,album rock,210106,1972,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
24,24,Days Like This,The Tano Jones Revelry,Spinning North,39,51,,238207,2024-02-16,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
25,25,Back In Black,AC/DC,Back In Black,79,84,australian rock,255493,1980-07-25,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
26,26,You Shook Me All Night Long,AC/DC,Back In Black,79,85,australian rock,210173,1980-07-25,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
27,27,1979,Gutter Grinders,Laneside Jams,47,51,,131904,2023-08-14,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
28,28,Free Ride,The Edgar Winter Group,They Only Come Out At Night,40,46,album rock,187173,1972-05-09,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
29,29,Thunderstruck,AC/DC,The Razors Edge,79,86,australian rock,292880,1990-09-24,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
30,30,Sharp Dressed Man,Jet Fuel & Ginger Ales,Above the Noise,46,49,,243299,2023-05-19,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
31,31,Walk This Way,Aerosmith,Toys In The Attic,72,75,album rock,220310,1975-04-08,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
32,32,Hurricane,Bob Dylan,Desire,68,66,classic rock,512732,1976-01-16,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
33,33,Tennessee Whiskey,Saltwater Saddles,Cowboy By The Sea,42,57,,284297,2023-05-19,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
34,34,Paradise City,Guns N' Roses,Appetite For Destruction,76,81,glam metal,405600,1987-07-21,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
35,35,Sweet Emotion,Aerosmith,Toys In The Attic,72,74,album rock,274088,1975-04-08,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
36,36,Daisy,The Tano Jones Revelry,Spinning North,39,52,,235519,2024-02-16,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
37,37,Tuesday's Gone,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,69,65,album rock,450226,1973-01-01,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
38,38,Love Hurts,Nazareth,Hair Of The Dog (Live),56,47,album rock,254733,2007-06-12,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
39,39,Listen to the Music,Gutter Grinders,Laneside Jams,47,49,,150836,2023-08-14,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
40,40,Up Around The Bend,Creedence Clearwater Revival,Cosmo's Factory (Expanded Edition),78,64,album rock,161466,1970-07-25,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
41,41,Paranoid (2012 - Remaster),Black Sabbath,Paranoid,70,62,album rock,166693,1970-09-18,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
42,42,So Good,Hot for Crime,Hot For Crime,36,53,,151649,2023-04-28,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
43,43,Slow Ride (Edit),Foghat,Road Fever: The Complete Bearsville Recordings 1972-1975,48,54,album rock,232533,2023-05-12,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
44,44,Fortunate Son,Creedence Clearwater Revival,Willy And The Poor Boys (Expanded Edition),78,86,album rock,140773,1969-11-02,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
45,45,Sex on Fire,Distorted Resonance,Echoes of Ink,44,57,,140176,2023-08-12,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
46,46,Have You Ever Seen The Rain,Creedence Clearwater Revival,The Best Golden Oldies Album In The World...Ever!,78,23,album rock,160133,2023-06-09,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
47,47,Jump,Van Halen,Best of Volume 1,68,62,album rock,239560,1996-09-24,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
48,48,Carry On Wayward Son,Jet Fuel & Ginger Ales,Above the Noise,46,51,,325402,2023-05-19,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
49,49,Carry on Wayward Son,Kansas,Leftoverture (Expanded Edition),64,76,album rock,323000,1976,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
50,50,More Than a Feeling,Boston,Rock Clássico,63,9,album rock,282960,2019-03-29,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
51,51,Smells Like Teen Spirit,The Grunge Growlers,Flannels & Flow,43,44,,152020,2023-06-29,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
52,52,Sweet Home Alabama,Lynyrd Skynyrd,Study Rock,69,22,album rock,285373,2020-09-25,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
53,53,Cum on Feel the Noize,Quiet Riot,Metal Health,54,70,album rock,290960,1983,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
54,54,There She Goes,Jet Fuel & Ginger Ales,Turbulence,46,49,,155134,2024-02-17,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
55,55,Hotel California - 2013 Remaster,Eagles,Hotel California (2013 Remaster),72,84,album rock,391376,1976-12-08,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
56,56,Hells Bells,AC/DC,Who Made Who,79,51,australian rock,312893,1986-05-24,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
57,57,Even Flow,Savage Sons,Cue The Commotion,35,27,,162857,2024-04-07,0.514,0.47,-10.325,0.0261,0.0141,0.00101,0.283,0.275,90.014
